country,year,column,value,source,method,base_year,r_squared
Congo,2021,solar_electricity,0.0,measured,source_ingest,2021.0,
Congo,2021,wind_electricity,0.0,measured,source_ingest,2021.0,
Congo,2022,Access to Clean Fuels and Technologies for cooking (% of total population),38.8,measured,source_ingest,2022.0,
Congo,2022,Access to electricity (% of total population),50.6,measured,source_ingest,2022.0,
Congo,2022,Population growth (annual %),2.39665300284304,measured,source_ingest,2022.0,
Congo,2022,carbon_intensity_elec,707.07,measured,source_ingest,2022.0,
Congo,2022,electricity_demand (TWh),4.95,measured,source_ingest,2022.0,
Congo,2022,electricity_generation (TWh),4.95,measured,source_ingest,2022.0,
Congo,2022,energy_poverty_electricity (% of total population),49.4,derived,one_minus_access,2022.0,
Congo,2022,energy_poverty_electricity_rural (% of rural population),87.0,measured,source_ingest,2022.0,
Congo,2022,energy_poverty_electricity_urban (% of urban population),32.5,measured,source_ingest,2022.0,
Congo,2022,energy_poverty_multidimensional (% of total population),55.3,measured,source_ingest,2022.0,
Congo,2022,fossil_share_elec,78.182,measured,source_ingest,2022.0,
Congo,2022,gdp,23679011891.0,measured,source_ingest,2022.0,
Congo,2022,greenhouse_gas_emissions,3.5,measured,source_ingest,2022.0,
Congo,2022,hydro_electricity,1.05,measured,source_ingest,2022.0,
Congo,2022,low_carbon_share_elec,21.818,measured,source_ingest,2022.0,
Congo,2022,population,6035104.0,measured,source_ingest,2022.0,
Congo,2022,renewables_electricity,1.08,measured,source_ingest,2022.0,
Congo,2022,renewables_share_elec,21.818,measured,source_ingest,2022.0,
Congo,2022,solar_electricity,0.0,measured,source_ingest,2022.0,
Congo,2022,wind_electricity,0.0,measured,source_ingest,2022.0,
Congo,2023,Access to Clean Fuels and Technologies for cooking (% of total population),40.1,measured,source_ingest,2023.0,
Congo,2023,Access to electricity (% of total population),51.3,measured,source_ingest,2023.0,
Congo,2023,Population growth (annual %),2.41919038084212,measured,source_ingest,2023.0,
Congo,2023,carbon_intensity_elec,692.16,measured,source_ingest,2023.0,
Congo,2023,electricity_demand (TWh),5.31,measured,source_ingest,2023.0,
Congo,2023,electricity_generation (TWh),5.36,measured,source_ingest,2023.0,
Congo,2023,energy_poverty_electricity (% of total population),48.7,derived,one_minus_access,2023.0,
Congo,2023,energy_poverty_electricity_rural (% of rural population),89.2,measured,source_ingest,2023.0,
Congo,2023,energy_poverty_electricity_urban (% of urban population),30.599999999999994,measured,source_ingest,2023.0,
Congo,2023,energy_poverty_multidimensional (% of total population),54.3,measured,source_ingest,2023.0,
Congo,2023,fossil_share_elec,76.493,measured,source_ingest,2023.0,
Congo,2023,gdp,23221347115.916996,estimated,dampened_exponential_log_linear,2022.0,0.6853572168053048
Congo,2023,greenhouse_gas_emissions,3.71,measured,source_ingest,2023.0,
Congo,2023,hydro_electricity,1.22,measured,source_ingest,2023.0,
Congo,2023,low_carbon_share_elec,23.507,measured,source_ingest,2023.0,
Congo,2023,population,6182890.0,measured,source_ingest,2023.0,
Congo,2023,renewables_electricity,1.26,measured,source_ingest,2023.0,
Congo,2023,renewables_share_elec,23.507,measured,source_ingest,2023.0,
Congo,2023,solar_electricity,0.01,measured,source_ingest,2023.0,
Congo,2023,wind_electricity,0.0,measured,source_ingest,2023.0,
Congo,2024,Access to Clean Fuels and Technologies for cooking (% of total population),42.366071428571104,estimated,linear_projection,2023.0,0.9953170699799558
Congo,2024,Access to electricity (% of total population),53.0,measured,source_ingest,2024.0,
